time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/06/10/18:46:56.852841,237759,1623343616,871985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(514.700439453125, 510.4944763183594, 496.4388732910156, 491.1957092285156)","(2.2889564037323, 2.3604862689971924, 2.3604862689971924, 2.432016134262085)","(-48.79999923706055, -42.5, -48.0, -46.79999923706055)"
2021/06/10/18:46:56.903158,237760,1623343616,921985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(514.8148803710938, 510.60894775390625, 496.5604553222656, 491.31732177734375)","(2.2889564037323, 2.3604862689971924, 2.432016134262085, 2.432016134262085)","(-48.400001525878906, -42.20000076293945, -48.20000076293945, -46.900001525878906)"
2021/06/10/18:46:56.952174,237761,1623343616,971985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(514.9364624023438, 510.723388671875, 496.68206787109375, 491.4389343261719)","(2.3604862689971924, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-48.0, -41.900001525878906, -48.29999923706055, -47.0)"
2021/06/10/18:46:56.988113,237762,1623343617,21985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.0509643554688, 510.83782958984375, 496.8036804199219, 491.5605163574219)","(2.3604862689971924, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-47.5, -41.599998474121094, -48.29999923706055, -46.900001525878906)"
2021/06/10/18:46:57.049644,237763,1623343617,71985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.1654052734375, 510.9522705078125, 496.9252624511719, 491.67498779296875)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.3604862689971924)","(-47.5, -41.79999923706055, -48.400001525878906, -47.099998474121094)"
2021/06/10/18:46:57.093950,237764,1623343617,121985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.2798461914062, 511.0595703125, 497.046875, 491.79656982421875)","(2.2889564037323, 2.2174265384674072, 2.432016134262085, 2.3604862689971924)","(-47.70000076293945, -42.0, -48.5, -47.400001525878906)"
2021/06/10/18:46:57.146007,237765,1623343617,171985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.394287109375, 511.17401123046875, 497.16845703125, 491.9110107421875)","(2.2889564037323, 2.2174265384674072, 2.432016134262085, 2.3604862689971924)","(-47.70000076293945, -42.099998474121094, -48.400001525878906, -47.599998474121094)"
2021/06/10/18:46:57.187628,237766,1623343617,221985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.515869140625, 511.2884826660156, 497.2900695800781, 492.0326232910156)","(2.3604862689971924, 2.2889564037323, 2.432016134262085, 2.3604862689971924)","(-47.5, -42.099998474121094, -48.5, -48.0)"
2021/06/10/18:46:57.253247,237767,1623343617,271985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.6303100585938, 511.395751953125, 497.4188232421875, 492.15423583984375)","(2.3604862689971924, 2.2174265384674072, 2.5035459995269775, 2.432016134262085)","(-47.29999923706055, -42.0, -48.79999923706055, -48.5)"
2021/06/10/18:46:57.291330,237768,1623343617,321985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.7447509765625, 511.5245056152344, 497.5404357910156, 492.27581787109375)","(2.2889564037323, 2.3604862689971924, 2.5035459995269775, 2.432016134262085)","(-47.0, -41.79999923706055, -49.20000076293945, -48.900001525878906)"
2021/06/10/18:46:57.354503,237769,1623343617,371985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.8592529296875, 511.63897705078125, 497.6620178222656, 492.4045715332031)","(2.2889564037323, 2.432016134262085, 2.432016134262085, 2.5035459995269775)","(-46.599998474121094, -41.29999923706055, -49.29999923706055, -49.0)"
2021/06/10/18:46:57.390977,237770,1623343617,421985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(515.9736938476562, 511.75341796875, 497.78363037109375, 492.52618408203125)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.5035459995269775)","(-46.20000076293945, -40.900001525878906, -49.400001525878906, -49.099998474121094)"
2021/06/10/18:46:57.446334,237771,1623343617,471985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.0952758789062, 511.86785888671875, 497.90521240234375, 492.640625)","(2.3604862689971924, 2.2889564037323, 2.432016134262085, 2.3604862689971924)","(-45.79999923706055, -40.79999923706055, -49.5, -49.400001525878906)"
2021/06/10/18:46:57.488334,237772,1623343617,521985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.209716796875, 511.97515869140625, 498.0339660644531, 492.7622375488281)","(2.3604862689971924, 2.2174265384674072, 2.5035459995269775, 2.3604862689971924)","(-45.599998474121094, -40.79999923706055, -49.70000076293945, -49.70000076293945)"
2021/06/10/18:46:57.537633,237773,1623343617,571985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.3241577148438, 512.089599609375, 498.1627197265625, 492.8838195800781)","(2.2889564037323, 2.2174265384674072, 2.57507586479187, 2.432016134262085)","(-45.5, -40.900001525878906, -49.70000076293945, -50.099998474121094)"
2021/06/10/18:46:57.587847,237774,1623343617,621985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.44580078125, 512.2040405273438, 498.2843322753906, 493.00543212890625)","(2.3604862689971924, 2.2889564037323, 2.5035459995269775, 2.432016134262085)","(-45.400001525878906, -41.0, -49.599998474121094, -50.400001525878906)"
2021/06/10/18:46:57.655255,237775,1623343617,671985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.5602416992188, 512.3184814453125, 498.40594482421875, 493.1270446777344)","(2.3604862689971924, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-45.0, -40.70000076293945, -49.5, -50.5)"
2021/06/10/18:46:57.687216,237776,1623343617,721985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.6746826171875, 512.4329223632812, 498.5346984863281, 493.2486267089844)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.432016134262085)","(-44.79999923706055, -40.5, -49.29999923706055, -50.400001525878906)"
2021/06/10/18:46:57.755528,237777,1623343617,771985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.7891235351562, 512.54736328125, 498.6562805175781, 493.37738037109375)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-44.70000076293945, -40.70000076293945, -49.29999923706055, -50.400001525878906)"
2021/06/10/18:46:57.786461,237778,1623343617,821985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(516.903564453125, 512.661865234375, 498.77789306640625, 493.4989929199219)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.5035459995269775)","(-44.900001525878906, -40.79999923706055, -49.400001525878906, -50.5)"
2021/06/10/18:46:57.853212,237779,1623343617,871985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.0180053710938, 512.7763061523438, 498.8995056152344, 493.6205749511719)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-45.099998474121094, -41.0, -49.5, -50.5)"
2021/06/10/18:46:57.889950,237780,1623343617,921985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.1324462890625, 512.8907470703125, 499.0210876464844, 493.73504638671875)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.3604862689971924)","(-45.099998474121094, -41.099998474121094, -49.599998474121094, -50.599998474121094)"
2021/06/10/18:46:57.941907,237781,1623343617,971985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.2468872070312, 513.0051879882812, 499.1427001953125, 493.85662841796875)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.3604862689971924)","(-45.099998474121094, -41.0, -49.5, -50.79999923706055)"
2021/06/10/18:46:57.987140,237782,1623343618,21985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.361328125, 513.11962890625, 499.2642822265625, 493.9782409667969)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-44.900001525878906, -40.900001525878906, -49.79999923706055, -51.29999923706055)"
2021/06/10/18:46:58.048080,237783,1623343618,71985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.475830078125, 513.2340698242188, 499.3930358886719, 494.0998229980469)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.432016134262085)","(-44.79999923706055, -40.70000076293945, -50.099998474121094, -51.70000076293945)"
2021/06/10/18:46:58.102123,237784,1623343618,121985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.5902709960938, 513.3485107421875, 499.5146484375, 494.22857666015625)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-44.599998474121094, -40.70000076293945, -50.29999923706055, -51.900001525878906)"
2021/06/10/18:46:58.133097,237785,1623343618,171985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.7118530273438, 513.4629516601562, 499.6434020996094, 494.3501892089844)","(2.3604862689971924, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-44.20000076293945, -40.5, -50.29999923706055, -51.900001525878906)"
2021/06/10/18:46:58.192232,237786,1623343618,221985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.8262939453125, 513.5702514648438, 499.7650146484375, 494.47894287109375)","(2.3604862689971924, 2.2174265384674072, 2.5035459995269775, 2.5035459995269775)","(-43.70000076293945, -40.20000076293945, -50.20000076293945, -51.79999923706055)"
2021/06/10/18:46:58.253397,237787,1623343618,271985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(517.9407348632812, 513.6846923828125, 499.8937683105469, 494.6076965332031)","(2.2889564037323, 2.2174265384674072, 2.5035459995269775, 2.57507586479187)","(-43.20000076293945, -40.0, -50.099998474121094, -51.5)"
2021/06/10/18:46:58.286859,237788,1623343618,321985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.05517578125, 513.7991943359375, 500.0153503417969, 494.72930908203125)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-42.79999923706055, -39.79999923706055, -50.099998474121094, -51.400001525878906)"
2021/06/10/18:46:58.350357,237789,1623343618,371985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.1696166992188, 513.9136352539062, 500.136962890625, 494.85089111328125)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-42.20000076293945, -39.400001525878906, -50.099998474121094, -51.29999923706055)"
2021/06/10/18:46:58.390517,237790,1623343618,421985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.2841186523438, 514.028076171875, 500.258544921875, 494.9725036621094)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-41.79999923706055, -39.0, -49.900001525878906, -51.20000076293945)"
2021/06/10/18:46:58.452410,237791,1623343618,471985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.391357421875, 514.1353759765625, 500.3872985839844, 495.0941162109375)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.432016134262085)","(-41.599998474121094, -38.70000076293945, -49.70000076293945, -51.29999923706055)"
2021/06/10/18:46:58.485453,237792,1623343618,521985988,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.4986572265625, 514.24267578125, 500.5089111328125, 495.20855712890625)","(2.1458966732025146, 2.1458966732025146, 2.5035459995269775, 2.3604862689971924)","(-41.79999923706055, -38.79999923706055, -49.5, -51.400001525878906)"
2021/06/10/18:46:58.544871,237793,1623343618,569502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.6130981445312, 514.3571166992188, 500.6305236816406, 495.322998046875)","(2.2174265384674072, 2.2174265384674072, 2.432016134262085, 2.2889564037323)","(-42.0, -39.0, -49.400001525878906, -51.79999923706055)"
2021/06/10/18:46:58.587812,237794,1623343618,619502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.7203979492188, 514.4715576171875, 500.7521057128906, 495.4446105957031)","(2.2174265384674072, 2.2889564037323, 2.432016134262085, 2.3604862689971924)","(-42.099998474121094, -38.900001525878906, -49.70000076293945, -52.599998474121094)"
2021/06/10/18:46:58.649315,237795,1623343618,669502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.8348999023438, 514.578857421875, 500.880859375, 495.5590515136719)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.3604862689971924)","(-42.0, -38.70000076293945, -49.900001525878906, -53.20000076293945)"
2021/06/10/18:46:58.686608,237796,1623343618,719502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(518.942138671875, 514.6932983398438, 501.0024719238281, 495.6806335449219)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.3604862689971924)","(-41.79999923706055, -38.400001525878906, -50.0, -53.70000076293945)"
2021/06/10/18:46:58.747726,237797,1623343618,769502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.056640625, 514.8005981445312, 501.12408447265625, 495.80938720703125)","(2.2174265384674072, 2.2174265384674072, 2.432016134262085, 2.5035459995269775)","(-41.5, -38.20000076293945, -50.20000076293945, -53.900001525878906)"
2021/06/10/18:46:58.786676,237798,1623343618,819502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.1710815429688, 514.9078979492188, 501.24566650390625, 495.9381408691406)","(2.2889564037323, 2.1458966732025146, 2.432016134262085, 2.57507586479187)","(-41.20000076293945, -38.20000076293945, -50.400001525878906, -53.900001525878906)"
2021/06/10/18:46:58.867784,237799,1623343618,869502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.2783813476562, 515.0223388671875, 501.3672790527344, 496.05975341796875)","(2.2174265384674072, 2.2174265384674072, 2.432016134262085, 2.5035459995269775)","(-40.70000076293945, -37.900001525878906, -50.400001525878906, -53.900001525878906)"
2021/06/10/18:46:58.888463,237800,1623343618,919502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.3856811523438, 515.129638671875, 501.49603271484375, 496.1813659667969)","(2.1458966732025146, 2.2174265384674072, 2.5035459995269775, 2.432016134262085)","(-40.400001525878906, -37.5, -50.29999923706055, -53.79999923706055)"
2021/06/10/18:46:58.950374,237801,1623343618,969502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.492919921875, 515.2369384765625, 501.6247863769531, 496.3029479980469)","(2.1458966732025146, 2.1458966732025146, 2.57507586479187, 2.432016134262085)","(-40.599998474121094, -37.599998474121094, -50.20000076293945, -54.0)"
2021/06/10/18:46:58.986892,237802,1623343619,19502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.6002197265625, 515.34423828125, 501.7463684082031, 496.41741943359375)","(2.1458966732025146, 2.1458966732025146, 2.5035459995269775, 2.3604862689971924)","(-41.099998474121094, -38.099998474121094, -50.20000076293945, -54.400001525878906)"
2021/06/10/18:46:59.050649,237803,1623343619,69502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.70751953125, 515.4514770507812, 501.8751220703125, 496.53900146484375)","(2.1458966732025146, 2.1458966732025146, 2.5035459995269775, 2.3604862689971924)","(-41.5, -38.5, -50.29999923706055, -54.900001525878906)"
2021/06/10/18:46:59.087612,237804,1623343619,119502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.8219604492188, 515.5659790039062, 501.9967346191406, 496.6534423828125)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.3604862689971924)","(-41.70000076293945, -38.70000076293945, -50.20000076293945, -55.20000076293945)"
2021/06/10/18:46:59.153245,237805,1623343619,169502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(519.9292602539062, 515.6732788085938, 502.12548828125, 496.7750549316406)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.3604862689971924)","(-41.70000076293945, -38.70000076293945, -50.0, -55.400001525878906)"
2021/06/10/18:46:59.194250,237806,1623343619,219502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.0365600585938, 515.780517578125, 502.2471008300781, 496.89666748046875)","(2.1458966732025146, 2.1458966732025146, 2.5035459995269775, 2.432016134262085)","(-41.900001525878906, -38.900001525878906, -50.0, -55.599998474121094)"
2021/06/10/18:46:59.245104,237807,1623343619,269502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.1510009765625, 515.8878173828125, 502.3686828613281, 497.01824951171875)","(2.2174265384674072, 2.1458966732025146, 2.432016134262085, 2.432016134262085)","(-42.5, -39.5, -50.099998474121094, -55.79999923706055)"
2021/06/10/18:46:59.285766,237808,1623343619,319502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.25830078125, 516.0022583007812, 502.49029541015625, 497.1398620605469)","(2.2174265384674072, 2.2174265384674072, 2.432016134262085, 2.432016134262085)","(-42.70000076293945, -39.79999923706055, -50.0, -55.900001525878906)"
2021/06/10/18:46:59.353053,237809,1623343619,369502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.3656005859375, 516.1167602539062, 502.61187744140625, 497.26861572265625)","(2.1458966732025146, 2.2889564037323, 2.432016134262085, 2.5035459995269775)","(-42.79999923706055, -39.79999923706055, -49.900001525878906, -55.79999923706055)"
2021/06/10/18:46:59.387636,237810,1623343619,419502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.4800415039062, 516.2240600585938, 502.74066162109375, 497.3973693847656)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.57507586479187)","(-42.900001525878906, -39.79999923706055, -50.20000076293945, -55.900001525878906)"
2021/06/10/18:46:59.453589,237811,1623343619,469502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.594482421875, 516.3385009765625, 502.86224365234375, 497.5189514160156)","(2.2889564037323, 2.2174265384674072, 2.5035459995269775, 2.5035459995269775)","(-42.900001525878906, -39.900001525878906, -50.29999923706055, -55.900001525878906)"
2021/06/10/18:46:59.487222,237812,1623343619,519502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.7089233398438, 516.4529418945312, 502.9838562011719, 497.647705078125)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.5035459995269775)","(-42.70000076293945, -39.70000076293945, -50.5, -55.79999923706055)"
2021/06/10/18:46:59.546602,237813,1623343619,569502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.8234252929688, 516.5745239257812, 503.11260986328125, 497.7764587402344)","(2.2889564037323, 2.3604862689971924, 2.5035459995269775, 2.57507586479187)","(-42.400001525878906, -39.29999923706055, -50.5, -55.5)"
2021/06/10/18:46:59.586724,237814,1623343619,619502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(520.9378662109375, 516.68896484375, 503.23419189453125, 497.8980712890625)","(2.2889564037323, 2.3604862689971924, 2.5035459995269775, 2.5035459995269775)","(-42.20000076293945, -39.0, -50.599998474121094, -55.400001525878906)"
2021/06/10/18:46:59.653049,237815,1623343619,669502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.0523071289062, 516.7962646484375, 503.3558044433594, 498.0268249511719)","(2.2889564037323, 2.2174265384674072, 2.432016134262085, 2.5035459995269775)","(-42.20000076293945, -39.0, -50.70000076293945, -55.29999923706055)"
2021/06/10/18:46:59.685220,237816,1623343619,719502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.166748046875, 516.9107055664062, 503.4774169921875, 498.15557861328125)","(2.2889564037323, 2.2174265384674072, 2.432016134262085, 2.57507586479187)","(-42.20000076293945, -39.20000076293945, -50.79999923706055, -55.099998474121094)"
2021/06/10/18:46:59.755583,237817,1623343619,769502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.2811889648438, 517.025146484375, 503.5989990234375, 498.2771911621094)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.5035459995269775)","(-42.20000076293945, -39.29999923706055, -51.099998474121094, -55.099998474121094)"
2021/06/10/18:46:59.798313,237818,1623343619,819502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.3956298828125, 517.1395874023438, 503.7277526855469, 498.40594482421875)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-42.20000076293945, -39.29999923706055, -51.0, -55.0)"
2021/06/10/18:46:59.858054,237819,1623343619,869502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.5100708007812, 517.2540893554688, 503.849365234375, 498.5346984863281)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.57507586479187)","(-42.099998474121094, -39.29999923706055, -50.900001525878906, -54.70000076293945)"
2021/06/10/18:46:59.891500,237820,1623343619,919502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.6317138671875, 517.361328125, 503.970947265625, 498.6562805175781)","(2.3604862689971924, 2.2174265384674072, 2.432016134262085, 2.5035459995269775)","(-41.70000076293945, -39.20000076293945, -51.29999923706055, -54.900001525878906)"
2021/06/10/18:46:59.950584,237821,1623343619,969502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.7461547851562, 517.475830078125, 504.0925598144531, 498.7850341796875)","(2.3604862689971924, 2.2174265384674072, 2.432016134262085, 2.5035459995269775)","(-41.29999923706055, -39.0, -51.400001525878906, -54.79999923706055)"
2021/06/10/18:46:59.986826,237822,1623343620,19502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.8534545898438, 517.5902709960938, 504.2213134765625, 498.9066467285156)","(2.2174265384674072, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-40.900001525878906, -38.79999923706055, -51.5, -54.900001525878906)"
2021/06/10/18:47:00.051155,237823,1623343620,69502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(521.9678955078125, 517.6975708007812, 504.3429260253906, 499.035400390625)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.5035459995269775)","(-40.599998474121094, -38.599998474121094, -51.5, -54.79999923706055)"
2021/06/10/18:47:00.086972,237824,1623343620,119502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.0823364257812, 517.81201171875, 504.4716796875, 499.1641540527344)","(2.2889564037323, 2.2174265384674072, 2.5035459995269775, 2.57507586479187)","(-40.599998474121094, -38.599998474121094, -51.5, -54.599998474121094)"
2021/06/10/18:47:00.151529,237825,1623343620,169502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.1896362304688, 517.9193115234375, 504.59326171875, 499.2857666015625)","(2.2174265384674072, 2.2174265384674072, 2.5035459995269775, 2.5035459995269775)","(-40.79999923706055, -38.79999923706055, -51.70000076293945, -54.70000076293945)"
2021/06/10/18:47:00.186671,237826,1623343620,219502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.2969360351562, 518.0337524414062, 504.7148742675781, 499.4145202636719)","(2.1458966732025146, 2.2174265384674072, 2.432016134262085, 2.5035459995269775)","(-41.099998474121094, -38.79999923706055, -51.79999923706055, -54.599998474121094)"
2021/06/10/18:47:00.252362,237827,1623343620,269502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.411376953125, 518.148193359375, 504.8436279296875, 499.54327392578125)","(2.2174265384674072, 2.2889564037323, 2.5035459995269775, 2.57507586479187)","(-41.099998474121094, -38.70000076293945, -51.79999923706055, -54.400001525878906)"
2021/06/10/18:47:00.288923,237828,1623343620,319502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.5258178710938, 518.2626342773438, 504.9652404785156, 499.66485595703125)","(2.2889564037323, 2.2889564037323, 2.5035459995269775, 2.5035459995269775)","(-40.900001525878906, -38.70000076293945, -51.70000076293945, -54.20000076293945)"
2021/06/10/18:47:00.381383,237829,1623343620,369502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.6402587890625, 518.3770751953125, 505.0868225097656, 499.7864685058594)","(2.2889564037323, 2.2889564037323, 2.432016134262085, 2.432016134262085)","(-40.5, -38.400001525878906, -51.5, -54.0)"
2021/06/10/18:47:00.394088,237830,1623343620,419502952,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(522.7546997070312, 518.484375, 505.215576171875, 499.9080505371094)","(2.2889564037323, 2.2174265384674072, 2.5035459995269775, 2.432016134262085)","(-40.099998474121094, -38.0, -51.099998474121094, -53.79999923706055)"
