time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2021/06/10/18:44:49.836519,1541,1623343489,835513807,world,-0.120029613376,0.0606042966247,0.23310226202,-0.0037957681343,0.015871655196,-0.579005897045,-0.815160155296
2021/06/10/18:44:49.862006,1542,1623343489,855802682,world,-0.120120026171,0.060881793499,0.233076825738,-0.00338133890182,0.0159422233701,-0.5803835392,-0.814180195332
2021/06/10/18:44:49.876259,1543,1623343489,875588640,world,-0.120224490762,0.0612521022558,0.233091890812,-0.00322792329825,0.0160096529871,-0.581861436367,-0.813124001026
2021/06/10/18:44:49.897876,1544,1623343489,896839348,world,-0.120328918099,0.0616436079144,0.233103662729,-0.00337770488113,0.0160302594304,-0.583232760429,-0.812139928341
2021/06/10/18:44:49.927260,1545,1623343489,925765682,world,-0.120478317142,0.0621189698577,0.233153820038,-0.0034301255364,0.0160319767892,-0.584759414196,-0.811041176319
2021/06/10/18:44:49.936162,1546,1623343489,935501015,world,-0.120559364557,0.0625440329313,0.23314639926,-0.00349448458292,0.0160180479288,-0.586136043072,-0.81004679203
2021/06/10/18:44:49.956842,1547,1623343489,955523890,world,-0.120647005737,0.0629914626479,0.23316681385,-0.00322839617729,0.0160634815693,-0.58759200573,-0.808991551399
2021/06/10/18:44:49.976929,1548,1623343489,975588348,world,-0.120763830841,0.0635126084089,0.233134567738,-0.00326253892854,0.0158700048923,-0.58911806345,-0.807884514332
2021/06/10/18:44:49.997614,1549,1623343489,995636432,world,-0.120819084346,0.0640097856522,0.233165174723,-0.00328214745969,0.0159641355276,-0.59059035778,-0.806806921959
2021/06/10/18:44:50.016224,1550,1623343490,15569098,world,-0.120899148285,0.0644913166761,0.233186379075,-0.00346367852762,0.0159639995545,-0.592043340206,-0.805740594864
2021/06/10/18:44:50.036652,1551,1623343490,35599807,world,-0.12091793865,0.0649854391813,0.233211606741,-0.00366258341819,0.0160866007209,-0.593487620354,-0.804674088955
2021/06/10/18:44:50.056885,1552,1623343490,55538515,world,-0.120999626815,0.0654346346855,0.233220621943,-0.0036994877737,0.0160827748477,-0.594891905785,-0.80363625288
2021/06/10/18:44:50.076056,1553,1623343490,75506765,world,-0.121054120362,0.0659242272377,0.233290582895,-0.00384718365967,0.0163493324071,-0.596380889416,-0.802525937557
2021/06/10/18:44:50.096513,1554,1623343490,95821973,world,-0.121100522578,0.0663510784507,0.233278691769,-0.00391814159229,0.0162202902138,-0.597792744637,-0.801477015018
2021/06/10/18:44:50.116604,1555,1623343490,115554015,world,-0.121196299791,0.066852837801,0.233269184828,-0.00385706825182,0.0161124356091,-0.599413216114,-0.800268411636
2021/06/10/18:44:50.136337,1556,1623343490,135649973,world,-0.121236436069,0.0673387423158,0.233283758163,-0.00380865833722,0.0162607785314,-0.600853979588,-0.799184322357
2021/06/10/18:44:50.157132,1557,1623343490,155540973,world,-0.121305502951,0.067826718092,0.233232140541,-0.00335683161393,0.0161829162389,-0.602511525154,-0.797939062119
2021/06/10/18:44:50.190716,1558,1623343490,185529098,world,-0.121354222298,0.0683243125677,0.233240649104,-0.00346498633735,0.0163164567202,-0.60403239727,-0.796785235405
2021/06/10/18:44:50.196280,1559,1623343490,195599140,world,-0.12144933641,0.0688162147999,0.233230978251,-0.00336835929193,0.0163453146815,-0.605546236038,-0.795635163784
2021/06/10/18:44:50.218442,1560,1623343490,215549098,world,-0.121558584273,0.0693108588457,0.23321095109,-0.00355598633178,0.0163681358099,-0.607027947903,-0.794503927231
2021/06/10/18:44:50.239282,1561,1623343490,235764807,world,-0.121675029397,0.0697939991951,0.233209475875,-0.00354224839248,0.0165757928044,-0.608529508114,-0.793350160122
2021/06/10/18:44:50.265960,1562,1623343490,256152223,world,-0.121869407594,0.0703343451023,0.233192458749,-0.00382964452729,0.0165404919535,-0.610047221184,-0.792183101177
2021/06/10/18:44:50.289703,1563,1623343490,285511098,world,-0.122082591057,0.0708486139774,0.233220070601,-0.00428842939436,0.016604328528,-0.611478865147,-0.791074991226
2021/06/10/18:44:50.301068,1564,1623343490,295696848,world,-0.122240692377,0.0712401345372,0.23323905468,-0.00438977684826,0.0167008060962,-0.612711310387,-0.790118217468
2021/06/10/18:44:50.316581,1565,1623343490,315543765,world,-0.122405543923,0.071684256196,0.233259230852,-0.00421167956665,0.0168360378593,-0.614206492901,-0.788954555988
2021/06/10/18:44:50.336151,1566,1623343490,335618057,world,-0.122533582151,0.0721083581448,0.233241379261,-0.00433069979772,0.0168035048991,-0.615585565567,-0.787879109383
2021/06/10/18:44:50.357414,1567,1623343490,355500390,world,-0.122651949525,0.0725024938583,0.233167201281,-0.0035835376475,0.0165222175419,-0.617090702057,-0.786710441113
2021/06/10/18:44:50.387736,1568,1623343490,385508723,world,-0.122817888856,0.0729604959488,0.233139872551,-0.00388537975959,0.0164172332734,-0.618575394154,-0.785544276237
2021/06/10/18:44:50.396007,1569,1623343490,395493807,world,-0.122964061797,0.0734072849154,0.233125269413,-0.00388352898881,0.0164992697537,-0.619992136955,-0.784424901009
2021/06/10/18:44:50.416365,1570,1623343490,415763015,world,-0.12309089303,0.0738651901484,0.233115911484,-0.00411774078384,0.0164751764387,-0.621381878853,-0.78332388401
2021/06/10/18:44:50.436429,1571,1623343490,435575057,world,-0.123167142272,0.0742633789778,0.233106583357,-0.00407163286582,0.0164688099176,-0.622713327408,-0.782266199589
2021/06/10/18:44:50.460173,1572,1623343490,456186307,world,-0.123296417296,0.0746849924326,0.233110874891,-0.0042773722671,0.0163305513561,-0.624201595783,-0.781081020832
2021/06/10/18:44:50.490623,1573,1623343490,485507140,world,-0.123345375061,0.0751900821924,0.233149349689,-0.00430472195148,0.0166484415531,-0.625624358654,-0.779934942722
2021/06/10/18:44:50.497060,1574,1623343490,495528307,world,-0.123504094779,0.0756661295891,0.233174920082,-0.00475250650197,0.0166672728956,-0.626993238926,-0.778831958771
2021/06/10/18:44:50.519302,1575,1623343490,515503598,world,-0.123639263213,0.0760148763657,0.233171209693,-0.00457750167698,0.0164898298681,-0.628327906132,-0.777760326862
2021/06/10/18:44:50.536158,1576,1623343490,535504432,world,-0.123690083623,0.076424241066,0.233220636845,-0.0046826004982,0.0167414918542,-0.629536688328,-0.776776194572
2021/06/10/18:44:50.557873,1577,1623343490,555875473,world,-0.123778685927,0.0767910405993,0.233229085803,-0.00473179295659,0.0167784206569,-0.630789995193,-0.775757730007
2021/06/10/18:44:50.598135,1578,1623343490,595560223,world,-0.123919993639,0.0772233456373,0.233212545514,-0.00468418747187,0.0167273636907,-0.632226407528,-0.774589002132
2021/06/10/18:44:50.598228,1579,1623343490,596007265,world,-0.123967535794,0.0774752497673,0.233187437057,-0.00419871648774,0.0166056677699,-0.633478045464,-0.773571133614
2021/06/10/18:44:50.618152,1580,1623343490,615618098,world,-0.124057292938,0.0778284519911,0.233190834522,-0.00439217919484,0.0166448354721,-0.634624063969,-0.772629261017
2021/06/10/18:44:50.636965,1581,1623343490,636103640,world,-0.124196879566,0.0782162696123,0.233225315809,-0.00456214183941,0.016756542027,-0.635870039463,-0.771600842476
2021/06/10/18:44:50.658952,1582,1623343490,655569848,world,-0.124325819314,0.0785533189774,0.233209788799,-0.00473540881649,0.0167607553303,-0.637095034122,-0.770588457584
2021/06/10/18:44:50.676530,1583,1623343490,675963640,world,-0.124447569251,0.0788443386555,0.233231216669,-0.00467812037095,0.0166523531079,-0.638225793839,-0.769654989243
2021/06/10/18:44:50.696425,1584,1623343490,695492015,world,-0.124590329826,0.0791820064187,0.233229488134,-0.00437028519809,0.0167857948691,-0.639489173889,-0.768604516983
2021/06/10/18:44:50.718332,1585,1623343490,715665265,world,-0.12487641722,0.0797024667263,0.233266890049,-0.00514280982316,0.0168149545789,-0.640816688538,-0.76749253273
2021/06/10/18:44:50.736207,1586,1623343490,735583223,world,-0.125037387013,0.0800647139549,0.23330578208,-0.00519885821268,0.0169247239828,-0.641977965832,-0.766518712044
2021/06/10/18:44:50.759456,1587,1623343490,756709890,world,-0.125264137983,0.080446228385,0.233316347003,-0.00514313671738,0.016950212419,-0.643395066261,-0.765329420567
2021/06/10/18:44:50.776885,1588,1623343490,775698265,world,-0.125474274158,0.0807967782021,0.233317434788,-0.00523416558281,0.0169316194952,-0.644570529461,-0.764339506626
2021/06/10/18:44:50.803560,1589,1623343490,796077307,world,-0.125667288899,0.0811397731304,0.233323693275,-0.00521663669497,0.0171073768288,-0.645784854889,-0.763309895992
2021/06/10/18:44:50.816851,1590,1623343490,815584223,world,-0.125892624259,0.081456810236,0.233347058296,-0.0052937772125,0.0172221139073,-0.647147119045,-0.762152314186
2021/06/10/18:44:50.848541,1591,1623343490,845903307,world,-0.126064553857,0.0817590802908,0.233349725604,-0.00515175843611,0.0172906834632,-0.648306071758,-0.761166095734
2021/06/10/18:44:50.859375,1592,1623343490,855855140,world,-0.126333355904,0.0819858908653,0.23333260417,-0.00501439999789,0.0173720363528,-0.649639964104,-0.760026931763
2021/06/10/18:44:50.877248,1593,1623343490,875570682,world,-0.126495227218,0.0823797360063,0.233362019062,-0.00475945463404,0.0176499988884,-0.651008427143,-0.758850336075
2021/06/10/18:44:50.897650,1594,1623343490,895528223,world,-0.1267131567,0.0826873555779,0.233364909887,-0.00441410019994,0.0177331436425,-0.65238493681,-0.757667481899
2021/06/10/18:44:50.916121,1595,1623343490,915572848,world,-0.126912027597,0.08301243186,0.233384788036,-0.00429844995961,0.0178599879146,-0.653706967831,-0.756524801254
2021/06/10/18:44:50.938894,1596,1623343490,937447307,world,-0.127099335194,0.0833338648081,0.233396738768,-0.0044431113638,0.0179296825081,-0.65494954586,-0.755446791649
2021/06/10/18:44:50.956891,1597,1623343490,955573390,world,-0.127316951752,0.0836877971888,0.233384132385,-0.00461886869743,0.0179772730917,-0.65627270937,-0.754295527935
2021/06/10/18:44:50.977777,1598,1623343490,975746682,world,-0.12750607729,0.0840556770563,0.233377128839,-0.00453073345125,0.018006766215,-0.65779954195,-0.752964198589
2021/06/10/18:44:51.006408,1599,1623343491,5543223,world,-0.127699077129,0.0844068527222,0.23338316381,-0.00471166661009,0.0180178005248,-0.659185171127,-0.75175011158
2021/06/10/18:44:51.016176,1600,1623343491,15527515,world,-0.127917975187,0.0847615376115,0.233382046223,-0.00451988680288,0.0180742759258,-0.660513103008,-0.750583410263
2021/06/10/18:44:51.036584,1601,1623343491,35554015,world,-0.128101557493,0.0851547569036,0.233421802521,-0.00453017652035,0.0181203689426,-0.661786496639,-0.749459683895
2021/06/10/18:44:51.056938,1602,1623343491,55597515,world,-0.128362625837,0.085614874959,0.233476728201,-0.00450674537569,0.0180051289499,-0.663215637207,-0.748198270798
2021/06/10/18:44:51.076972,1603,1623343491,75490015,world,-0.128559231758,0.086025737226,0.233520790935,-0.00456262612715,0.0179838761687,-0.664482235909,-0.747073769569
2021/06/10/18:44:51.106318,1604,1623343491,105613807,world,-0.128756254911,0.0864680409431,0.233502998948,-0.00459326244891,0.0177596751601,-0.665714859962,-0.745980739594
2021/06/10/18:44:51.116217,1605,1623343491,115485473,world,-0.128952935338,0.0868462622166,0.233521193266,-0.00471829483286,0.0177155230194,-0.666975975037,-0.744853675365
2021/06/10/18:44:51.141632,1606,1623343491,135506473,world,-0.129095450044,0.0872208476067,0.233557641506,-0.00443169474602,0.0177528243512,-0.668211936951,-0.743745923042
2021/06/10/18:44:51.157142,1607,1623343491,155653015,world,-0.129262700677,0.0875807851553,0.233572229743,-0.00439636688679,0.0178086347878,-0.669391393661,-0.742683410645
2021/06/10/18:44:51.176735,1608,1623343491,175536598,world,-0.129406839609,0.0879821926355,0.233583152294,-0.00417736778036,0.0179753955454,-0.670633614063,-0.741559147835
2021/06/10/18:44:51.206371,1609,1623343491,205594682,world,-0.129551917315,0.0883676409721,0.233617290854,-0.00399744743481,0.017977213487,-0.671901702881,-0.740411400795
2021/06/10/18:44:51.217376,1610,1623343491,215642098,world,-0.129734992981,0.0887742489576,0.233601927757,-0.00410073623061,0.0178158152848,-0.673290610313,-0.739152014256
2021/06/10/18:44:51.235996,1611,1623343491,235493723,world,-0.129939556122,0.0892069339752,0.233590364456,-0.00425573950633,0.0177359897643,-0.674668967724,-0.737895071507
2021/06/10/18:44:51.257226,1612,1623343491,255529598,world,-0.13015177846,0.0896295383573,0.233566135168,-0.00404742872342,0.0176038704813,-0.675993382931,-0.736686348915
2021/06/10/18:44:51.276423,1613,1623343491,275609682,world,-0.130365818739,0.0900761261582,0.233550786972,-0.00412374641746,0.0175654459745,-0.6772108078,-0.735567867756
2021/06/10/18:44:51.308012,1614,1623343491,305653807,world,-0.130543842912,0.0904629081488,0.233551412821,-0.00414123106748,0.0175463128835,-0.678456306458,-0.73441952467
2021/06/10/18:44:51.316880,1615,1623343491,315645307,world,-0.130741536617,0.0908841863275,0.233504414558,-0.00430852780119,0.017468072474,-0.67975538969,-0.733218193054
2021/06/10/18:44:51.339864,1616,1623343491,338332265,world,-0.130904585123,0.0912860780954,0.233485966921,-0.00430463673547,0.0174390729517,-0.680869996548,-0.732183992863
2021/06/10/18:44:51.363484,1617,1623343491,355627557,world,-0.131123691797,0.0917130559683,0.233494311571,-0.00439314451069,0.0175161622465,-0.682158887386,-0.730980992317
2021/06/10/18:44:51.376329,1618,1623343491,375582765,world,-0.131326943636,0.0922129452229,0.2335318923,-0.00429186364636,0.0176824629307,-0.68345862627,-0.729762434959
2021/06/10/18:44:51.406613,1619,1623343491,405786848,world,-0.131577715278,0.0925976037979,0.233551487327,-0.00381262111478,0.0176909621805,-0.68475985527,-0.72854411602
2021/06/10/18:44:51.417127,1620,1623343491,415749140,world,-0.131855517626,0.0930798202753,0.233600243926,-0.00398067431524,0.0178709477186,-0.686008155346,-0.727363526821
2021/06/10/18:44:51.436841,1621,1623343491,435546140,world,-0.13209939003,0.0935006290674,0.233614876866,-0.00416651368141,0.0180532634258,-0.687232077122,-0.726201653481
2021/06/10/18:44:51.457203,1622,1623343491,455665390,world,-0.132314831018,0.0938428640366,0.233607977629,-0.00406811572611,0.0179963242263,-0.688407242298,-0.725089728832
2021/06/10/18:44:51.481146,1623,1623343491,475633723,world,-0.132550850511,0.0942567437887,0.233596026897,-0.0041323415935,0.0180775914341,-0.689869046211,-0.723696649075
2021/06/10/18:44:51.498552,1624,1623343491,495980598,world,-0.132785871625,0.0946843326092,0.233646735549,-0.00408648466691,0.0183290764689,-0.691119551659,-0.722496449947
2021/06/10/18:44:51.518075,1625,1623343491,515608473,world,-0.133039861917,0.0951176434755,0.233643084764,-0.00419992813841,0.0182904675603,-0.692286908627,-0.721378386021
2021/06/10/18:44:51.537327,1626,1623343491,535803140,world,-0.133293569088,0.0955411717296,0.233651980758,-0.00412425911054,0.0182192754,-0.693492352962,-0.720221757889
2021/06/10/18:44:51.556275,1627,1623343491,555500473,world,-0.13355255127,0.0959989577532,0.233666419983,-0.0040157889016,0.018117915839,-0.694747686386,-0.719014167786
2021/06/10/18:44:51.576443,1628,1623343491,575628473,world,-0.133817046881,0.0964720770717,0.233697742224,-0.00397682096809,0.0180403105915,-0.696049332619,-0.717756271362
2021/06/10/18:44:51.606212,1629,1623343491,605633598,world,-0.133988156915,0.0968811661005,0.233695313334,-0.0038554139901,0.0179178826511,-0.697171628475,-0.716669976711
2021/06/10/18:44:51.616822,1630,1623343491,615627473,world,-0.134196788073,0.0972843617201,0.233701616526,-0.00390652054921,0.0179429724813,-0.698511183262,-0.715363502502
2021/06/10/18:44:51.637029,1631,1623343491,635629265,world,-0.134383618832,0.0976947247982,0.233711898327,-0.0036486366298,0.017886582762,-0.69974064827,-0.714163720608
2021/06/10/18:44:51.667152,1632,1623343491,665568557,world,-0.134582772851,0.0981528386474,0.233700186014,-0.00385795067996,0.0178049299866,-0.70097130537,-0.712956786156
2021/06/10/18:44:51.677125,1633,1623343491,675544723,world,-0.134769022465,0.0986170768738,0.233735144138,-0.00362194841728,0.0180659685284,-0.702295064926,-0.711647510529
2021/06/10/18:44:51.696536,1634,1623343491,695571473,world,-0.134947657585,0.0990278422832,0.233759433031,-0.00357332476415,0.0181228928268,-0.703345119953,-0.710608482361
2021/06/10/18:44:51.717527,1635,1623343491,715788598,world,-0.135181486607,0.0995002388954,0.233789086342,-0.00376866571605,0.0180961191654,-0.704487204552,-0.70947599411
2021/06/10/18:44:51.736310,1636,1623343491,735597140,world,-0.13541957736,0.0999356731772,0.233801797032,-0.00385219044983,0.0179077032954,-0.705561101437,-0.708412289619
2021/06/10/18:44:51.756361,1637,1623343491,755529723,world,-0.135645076632,0.100291699171,0.233811348677,-0.00392001494765,0.017839871347,-0.70651447773,-0.707462847233
2021/06/10/18:44:51.777377,1638,1623343491,775534015,world,-0.135870307684,0.100652739406,0.233783841133,-0.00388687336817,0.0177459511906,-0.707555890083,-0.706423938274
2021/06/10/18:44:51.797135,1639,1623343491,795819140,world,-0.136022716761,0.100920245051,0.233802095056,-0.00395991979167,0.0177676416934,-0.708427846432,-0.705548524857
2021/06/10/18:44:51.816205,1640,1623343491,815545557,world,-0.136259615421,0.101205065846,0.233754068613,-0.00434376299381,0.0175165422261,-0.709440588951,-0.704534113407
2021/06/10/18:44:51.837459,1641,1623343491,835641390,world,-0.136390298605,0.101433202624,0.233746573329,-0.00446871342137,0.0174697861075,-0.71030074358,-0.703667342663
2021/06/10/18:44:51.856485,1642,1623343491,855566557,world,-0.136531531811,0.10171251744,0.233728468418,-0.00467980187386,0.0175216458738,-0.711127102375,-0.702829539776
2021/06/10/18:44:51.876665,1643,1623343491,875552140,world,-0.136628225446,0.101922869682,0.233735173941,-0.00468843895942,0.0175393633544,-0.711840033531,-0.702107012272
2021/06/10/18:44:51.897317,1644,1623343491,895595807,world,-0.136756211519,0.102142110467,0.23371514678,-0.00474733300507,0.017268538475,-0.712541103363,-0.70140182972
2021/06/10/18:44:51.931743,1645,1623343491,925593682,world,-0.136891260743,0.102338403463,0.233689427376,-0.00478234700859,0.0172496456653,-0.7132152915,-0.700716495514
2021/06/10/18:44:51.941123,1646,1623343491,937004515,world,-0.13700543344,0.102496117353,0.233668416739,-0.00446160649881,0.017301954329,-0.7138646245,-0.700055778027
2021/06/10/18:44:51.957637,1647,1623343491,955669432,world,-0.137137234211,0.102645814419,0.23366060853,-0.00413069501519,0.0173677094281,-0.714569568634,-0.699336588383
2021/06/10/18:44:51.991632,1648,1623343491,975583848,world,-0.13730481267,0.10289055109,0.233681052923,-0.00425211759284,0.0180044136941,-0.715427577496,-0.698441982269
2021/06/10/18:44:51.996595,1649,1623343491,995719932,world,-0.137508064508,0.103277280927,0.23368448019,-0.00480548525229,0.0181582830846,-0.716272294521,-0.697568058968
2021/06/10/18:44:52.027890,1650,1623343492,25577848,world,-0.137779831886,0.103840753436,0.23365971446,-0.00483488710597,0.0182878877968,-0.717217683792,-0.696592390537
2021/06/10/18:44:52.036525,1651,1623343492,35620307,world,-0.138092130423,0.104592725635,0.233681559563,-0.00464882794768,0.0183055698872,-0.71815508604,-0.695626795292
2021/06/10/18:44:52.056376,1652,1623343492,55552598,world,-0.138434752822,0.105524003506,0.233730226755,-0.00416325172409,0.0183805562556,-0.71941703558,-0.694322705269
2021/06/10/18:44:52.076635,1653,1623343492,75551848,world,-0.139012053609,0.106755062938,0.233796730638,-0.00469160266221,0.0184866506606,-0.721127212048,-0.692540168762
2021/06/10/18:44:52.103399,1654,1623343492,95533640,world,-0.139470756054,0.107984527946,0.233727604151,-0.00487733073533,0.018038449809,-0.72276943922,-0.690836668015
2021/06/10/18:44:52.128533,1655,1623343492,125588515,world,-0.139880314469,0.109336234629,0.233717262745,-0.00492622004822,0.0179417673498,-0.72443062067,-0.68909662962
2021/06/10/18:44:52.142237,1656,1623343492,135598265,world,-0.140243500471,0.110809519887,0.233778744936,-0.00471124378964,0.0180731937289,-0.72616648674,-0.687265217304
2021/06/10/18:44:52.157413,1657,1623343492,155546682,world,-0.140803530812,0.112311676145,0.233787864447,-0.00500428071246,0.0178126953542,-0.728214561939,-0.685099482536
2021/06/10/18:44:52.176160,1658,1623343492,175609473,world,-0.141222268343,0.113995052874,0.233736723661,-0.00475223222747,0.0176221430302,-0.730190217495,-0.683000147343
2021/06/10/18:44:52.196893,1659,1623343492,195640515,world,-0.141657412052,0.115704163909,0.233806431293,-0.00496686808765,0.0180677510798,-0.731826722622,-0.681233167648
2021/06/10/18:44:52.226434,1660,1623343492,225595807,world,-0.142104819417,0.117475748062,0.233791723847,-0.00503090955317,0.0178633686155,-0.733377099037,-0.679568707943
2021/06/10/18:44:52.236702,1661,1623343492,235516598,world,-0.14271260798,0.119393162429,0.233732074499,-0.00498466845602,0.017660452053,-0.73515945673,-0.677645862103
2021/06/10/18:44:52.258355,1662,1623343492,255772723,world,-0.14317458868,0.121393054724,0.233796685934,-0.00515325414017,0.018041074276,-0.736643970013,-0.676020443439
2021/06/10/18:44:52.278782,1663,1623343492,275889932,world,-0.143806606531,0.12360046804,0.233708173037,-0.00487850792706,0.0177487954497,-0.738384723663,-0.674128592014
2021/06/10/18:44:52.300746,1664,1623343492,295613182,world,-0.144287824631,0.125730901957,0.233689904213,-0.00468913652003,0.0177799239755,-0.73995411396,-0.672406077385
2021/06/10/18:44:52.317041,1665,1623343492,315630182,world,-0.144818097353,0.127939268947,0.233685493469,-0.0047071906738,0.0176746305078,-0.741472303867,-0.670734167099
2021/06/10/18:44:52.336427,1666,1623343492,335601723,world,-0.1453743577,0.130178943276,0.233728587627,-0.0047361003235,0.0177378542721,-0.742859661579,-0.669195353985
2021/06/10/18:44:52.358614,1667,1623343492,355521640,world,-0.145967841148,0.13245305419,0.233717530966,-0.00502206059173,0.0174194760621,-0.744404494762,-0.667482852936
2021/06/10/18:44:52.376261,1668,1623343492,375531348,world,-0.146495968103,0.134858161211,0.233760505915,-0.00502881640568,0.0175356157124,-0.746029019356,-0.665663480759
2021/06/10/18:44:52.396451,1669,1623343492,395560224,world,-0.147023782134,0.137140020728,0.233732819557,-0.00462541822344,0.0174519717693,-0.747259020805,-0.664287686348
2021/06/10/18:44:52.416392,1670,1623343492,415581349,world,-0.147673383355,0.139490813017,0.233815282583,-0.00481113558635,0.0173526387662,-0.748746216297,-0.662612259388
2021/06/10/18:44:52.437049,1671,1623343492,435640890,world,-0.148282885551,0.14199642837,0.233903259039,-0.00492479652166,0.0174702815711,-0.750435173512,-0.66069483757
2021/06/10/18:44:52.456669,1672,1623343492,455552599,world,-0.148860350251,0.144374608994,0.233913898468,-0.00490283593535,0.0171761419624,-0.751733541489,-0.659225046635
2021/06/10/18:44:52.490017,1673,1623343492,485531349,world,-0.149458557367,0.146890521049,0.233977019787,-0.00450477004051,0.0171514376998,-0.753217935562,-0.657532036304
2021/06/10/18:44:52.499497,1674,1623343492,495584140,world,-0.150025054812,0.149371892214,0.233965098858,-0.00445512449369,0.0172050464898,-0.754689097404,-0.655841827393
2021/06/10/18:44:52.517028,1675,1623343492,515605057,world,-0.150512784719,0.151897400618,0.234055653214,-0.0046568736434,0.0172378532588,-0.756067752838,-0.654249787331
2021/06/10/18:44:52.536363,1676,1623343492,535572807,world,-0.151144236326,0.154351010919,0.233981698751,-0.0047334227711,0.0168250184506,-0.757433056831,-0.652678847313
2021/06/10/18:44:52.556140,1677,1623343492,555489932,world,-0.151756614447,0.156924501061,0.233982101083,-0.00482618808746,0.016418043524,-0.758800446987,-0.651098430157
2021/06/10/18:44:52.579482,1678,1623343492,575514349,world,-0.152369722724,0.159452721477,0.233950063586,-0.00465353345498,0.015873413533,-0.760168075562,-0.649515926838
2021/06/10/18:44:52.596516,1679,1623343492,595564640,world,-0.152853101492,0.16209757328,0.234042227268,-0.00476532476023,0.0163750462234,-0.761322438717,-0.648149192333
2021/06/10/18:44:52.629592,1680,1623343492,625585140,world,-0.15343272686,0.164639756083,0.234098479152,-0.0043295873329,0.0160405766219,-0.762540400028,-0.646727204323
2021/06/10/18:44:52.636724,1681,1623343492,635749474,world,-0.154019266367,0.167084723711,0.234089806676,-0.00449416181073,0.0158888977021,-0.76368701458,-0.645375430584
2021/06/10/18:44:52.656078,1682,1623343492,655506015,world,-0.154582053423,0.169753089547,0.234100908041,-0.0048573166132,0.0160471126437,-0.765009760857,-0.643800497055
2021/06/10/18:44:52.677548,1683,1623343492,675582265,world,-0.155154600739,0.172266080976,0.234157681465,-0.00468413904309,0.0161098595709,-0.766150593758,-0.642442107201
2021/06/10/18:44:52.696327,1684,1623343492,695492099,world,-0.155821949244,0.174863472581,0.234183132648,-0.00521936593577,0.0160556249321,-0.767387270927,-0.640961706638
2021/06/10/18:44:52.716341,1685,1623343492,715519307,world,-0.15641617775,0.177315086126,0.234154045582,-0.00487872539088,0.0159522928298,-0.768292963505,-0.639881014824
2021/06/10/18:44:52.746577,1686,1623343492,745504182,world,-0.157001018524,0.179906904697,0.234148174524,-0.0054060718976,0.0157837122679,-0.769337952137,-0.638624072075
2021/06/10/18:44:52.757509,1687,1623343492,755491932,world,-0.157713606954,0.182622775435,0.234136939049,-0.0049111219123,0.0153804793954,-0.770797073841,-0.636876165867
2021/06/10/18:44:52.776622,1688,1623343492,775557974,world,-0.158312261105,0.185252413154,0.234165966511,-0.00493818987161,0.0158918872476,-0.771612346172,-0.635875403881
2021/06/10/18:44:52.796423,1689,1623343492,795505307,world,-0.158984676003,0.187953785062,0.234324842691,-0.00473926588893,0.0160479787737,-0.772638201714,-0.634626030922
2021/06/10/18:44:52.817075,1690,1623343492,815497890,world,-0.15965166688,0.190637901425,0.234382838011,-0.00485119596124,0.0155712272972,-0.773658752441,-0.633392512798
2021/06/10/18:44:52.846183,1691,1623343492,845496349,world,-0.160311028361,0.193393349648,0.234446048737,-0.00440699420869,0.0155161274597,-0.774826526642,-0.631968021393
2021/06/10/18:44:52.856386,1692,1623343492,855575890,world,-0.161065787077,0.196142554283,0.234567344189,-0.00460294028744,0.0156720187515,-0.775851130486,-0.630704641342
2021/06/10/18:44:52.881869,1693,1623343492,875540724,world,-0.161861300468,0.198913529515,0.234545469284,-0.00422869762406,0.0157334748656,-0.777100682259,-0.6291654706
2021/06/10/18:44:52.897740,1694,1623343492,895594724,world,-0.162618219852,0.201745867729,0.23470081389,-0.00413183635101,0.0163315534592,-0.778051912785,-0.627974033356
2021/06/10/18:44:52.916231,1695,1623343492,915487099,world,-0.163405880332,0.204481840134,0.234657377005,-0.00404235627502,0.0155698908493,-0.779228329659,-0.62653362751
2021/06/10/18:44:52.946280,1696,1623343492,945499390,world,-0.164024725556,0.207242786884,0.234634786844,-0.00372679485008,0.0155745837837,-0.78023815155,-0.625277459621
2021/06/10/18:44:52.955994,1697,1623343492,955521349,world,-0.164855927229,0.210120469332,0.234553664923,-0.00394021673128,0.0149499699473,-0.781611859798,-0.623573482037
2021/06/10/18:44:52.986493,1698,1623343492,985534974,world,-0.16541646421,0.212844088674,0.234711110592,-0.00366638158448,0.015520548448,-0.782351791859,-0.622632682323
2021/06/10/18:44:52.998167,1699,1623343492,995609890,world,-0.166241317987,0.215617522597,0.234770357609,-0.00386306573637,0.0150924697518,-0.783667206764,-0.62098556757
2021/06/10/18:44:53.015960,1700,1623343493,15485765,world,-0.166938796639,0.21838092804,0.234796196222,-0.00382454413921,0.0149137414992,-0.784691572189,-0.619695186615
2021/06/10/18:44:53.046286,1701,1623343493,45502474,world,-0.167634621263,0.221121937037,0.234739422798,-0.00401100190356,0.0146648008376,-0.785536825657,-0.618628203869
2021/06/10/18:44:53.057310,1702,1623343493,55499390,world,-0.168443664908,0.223912894726,0.234788119793,-0.00376665685326,0.0146514941007,-0.786816418171,-0.617001771927
