time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/06/10/18:47:16.667041,0.142307692308,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.728717,0.15,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.794754,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.865915,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.926840,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:16.985098,0.142307692308,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:47:17.053994,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:17.155401,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:17.243350,0.146153846154,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:17.371716,0.14328326815,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:17.494330,0.136938057244,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:17.611534,0.133768815941,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:17.664429,0.13082390147,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:17.724190,0.12956375386,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:17.771505,0.127694720003,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:17.827789,0.126355190788,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:17.937425,0.12507835382,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.048139,0.122531953098,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.155941,0.119996424822,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:18.204356,0.117483435581,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:18.261239,0.116586559353,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:18.308517,0.115330037484,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:18.354579,0.114002257173,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.405357,0.112765050798,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.458377,0.111771565872,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.509162,0.110576346814,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.571091,0.109402919389,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.630249,0.10838658096,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.682882,0.10838658096,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.731624,0.105731321876,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.847858,0.104551695842,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:18.963605,0.102552086048,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:19.081569,0.100218574872,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:19.125438,0.0983003909027,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:19.184625,0.0973462483834,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.230980,0.0963289752215,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.276066,0.0953896271971,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.330975,0.0944175226469,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.389837,0.0932672926213,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.446740,0.0920680457551,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.503734,0.0892278392721,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.564268,0.0882078616479,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.614633,0.0870443254007,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.712091,0.0863078207006,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.812818,0.0869035981322,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.886562,0.0853072861341,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:19.959656,0.0821307125605,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:20.053385,0.0808776633128,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:20.095475,0.079039777402,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:20.145249,0.0782084674323,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.188982,0.0778822799157,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.237144,0.0772831838092,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.317905,0.0767002519962,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.368677,0.0754557115327,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.408804,0.0748997171284,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:20.458556,0.0743734400206,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:20.511425,0.0737059540926,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:47:20.565830,0.0729945902469,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:47:20.618607,0.0721786698759,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.674119,0.0719064263392,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.732802,0.0706495793193,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.761141,0.0702619320335,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.809906,0.0696836131198,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.856566,0.0690780128735,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.908358,0.0683901792913,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:20.953096,0.0676659176118,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.008869,0.0652093248037,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:47:21.054055,0.0663351863323,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.107116,0.0658177119444,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.204657,0.0653710446601,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.256528,0.0637788348251,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.346376,0.0633022155452,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.444657,0.0623281402424,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.533545,0.0610849724977,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.628769,0.0585124084865,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.727308,0.0574212679624,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.814209,0.056261256864,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.814266,0.0,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:47:21.863354,0.0,0.0,0.0,0.0,0.0,0.0
